ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG0001H	cosine	24.0	20.0	12.0	0.8554131544210527	0.476065104841645	18.0	9.0	2.210188492	0.230958365	1.979230127	9.56964036353	1.65773496475	0.3364592438267668	0.022063712797735537	0.330955691966033	0.2807192807192807	0.2545041236271113	0.7243889602797686
VNG0002G	cosine	24.0	0.0	4.0	0.9337923643684212	0.3563139021278903	0.0	39.0	1.805754047	0.475496043	1.330258004	3.7976216071300004	1.8008359479400002	0.3653742842564063	0.014412794824987368	0.21619192237481047	0.1888111888111888	0.18238733794623643	0.7223064225231487
VNG0003C	cosine	24.0	20.0	8.0	0.9144774677894736	0.3617275544748884	18.0	9.0	1.9434480680000001	0.36177304	1.581675028	5.37200911378	1.46614912218	0.30547686060781504	0.033810415645462784	0.5071562346819417	0.3696303696303696	0.35113074998926286	0.758671129319779
VNG0005H	cosine	24.0	4.0	16.0	1.619822829105263	0.9816972203651598	6.0	33.0	4.57833825	0.676767401	3.9015708489999996	6.765010021519999	1.7428600044999998	0.35882973759241715	0.01590816470711241	0.2386224706066861	0.2077922077922078	0.19718971270402377	0.7223064225231487
VNG0006G	cosine	24.0	20.0	0.0	1.087216714	0.6353634516968741	45.0	0.0	2.377874313	0.247969043	2.12990527	9.58939988731	2.48258878612	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.4255744255744256	0.40003692016499215	0.772958949197786
VNG0008G	cosine	24.0	12.0	16.0	1.1729034291052631	0.3385995272332004	51.0	42.0	1.8223232759999999	0.653218781	1.169104495	2.7897594634500003	1.7626945044099998	0.20555160419783666	0.10940114398807373	1.6410171598211056	0.7322677322677322	0.7322677322677322	0.8770553502163839
VNG0009G	cosine	24.0	20.0	0.0	1.0377480125789476	0.4733676194550444	18.0	0.0	1.8858197159999999	0.182426261	1.703393455	10.3374355516	2.22265655068	0.24408653900944025	0.07210991080946927	1.0816486621420391	0.5934065934065934	0.5885849436487096	0.8438493815752109
VNG0011C	cosine	24.0	4.0	16.0	1.5597832249473689	0.8385106318288481	6.0	33.0	3.7821695739999996	0.6372951339999999	3.14487444	5.9347221910500005	1.8608832384	0.35882973759241715	0.01590816470711241	0.2386224706066861	0.2077922077922078	0.19718971270402377	0.7223064225231487
VNG0013C	cosine	24.0	20.0	12.0	1.0704050557894735	0.6973426704873159	48.0	3.0	2.5154117940000003	0.390828809	2.124582985	6.43609615278	2.9829448111000003	0.3364592438267668	0.022063712797735537	0.330955691966033	0.2807192807192807	0.2545041236271113	0.7243889602797686
VNG0014C	cosine	24.0	12.0	16.0	1.686525647368421	1.258410010412845	12.0	18.0	4.180704029	0.195114175	3.9855898539999997	21.42696208	5.0069035052199995	0.36273812505500586	0.014999914244729547	0.2249987136709432	0.2017982017982018	0.18824497088038297	0.7223064225231487
VNG0015H	cosine	24.0	20.0	0.0	1.0420199384736843	0.6449502860260021	33.0	0.0	3.2938861760000004	0.305605942	2.988280234	10.7782137822	2.27188912597	0.4107797851622287	0.006995323587394649	0.10492985381091974	0.0979020979020979	0.0979020979020979	0.7007319328236234
VNG0016H	cosine	24.0	4.0	12.0	1.220396743842105	0.6685217514981695	27.0	33.0	3.373078154	0.5586910820000001	2.8143870719999997	6.037465538069999	1.35182774275	0.2269152152350057	0.08730680505031285	1.309602075754693	0.6553446553446554	0.6553446553446554	0.8613608613608614
VNG0017H	cosine	24.0	8.0	4.0	1.2520516201052632	0.7678659868641021	33.0	3.0	2.9799607210000003	0.239913792	2.7400469289999996	12.4209646147	3.52696301741	0.401312738445561	0.008178150728475444	0.12267226092713165	0.10789210789210789	0.10789210789210789	0.7094275587426273
VNG0018H	cosine	24.0	12.0	16.0	1.7217161127894738	1.6205704084806007	27.0	42.0	5.08505089	0.185574273	4.8994766169999995	27.4017017973	6.68797145149	0.3990119375605064	0.008490891656261133	0.127363374843917	0.11588411588411589	0.11588411588411589	0.7223064225231487
VNG0019H	cosine	24.0	20.0	0.0	0.7571470666315789	0.4077463406630733	45.0	27.0	2.019790412	0.31544864300000003	1.704341769	6.40291361786	1.82323988893	0.2202732181304705	0.09378669384304134	1.4068004076456202	0.6763236763236763	0.6763236763236763	0.8613608613608614
VNG0020H	cosine	24.0	4.0	20.0	2.413379716473684	3.813204058900068	27.0	18.0	15.69366815	0.186755709	15.506912440999999	84.0331373752	3.9154924956099997	0.33529991873389803	0.022431181994961004	0.33646772992441504	0.2827172827172827	0.2577617383662177	0.7243889602797686
VNG0021H	cosine	24.0	16.0	8.0	1.1502702403157894	0.5910846031063686	18.0	9.0	2.452391404	0.360153114	2.09223829	6.80930223472	2.47274325065	0.3941159001450099	0.009191519820750027	0.13787279731125038	0.12787212787212787	0.12727591643632	0.7223064225231487
VNG0022H	cosine	24.0	4.0	20.0	2.322392712789473	2.4182058070427352	24.0	48.0	8.451050457000001	0.18546015100000002	8.265590306	45.5680123813	13.292245451900001	0.3235350093046384	0.026460884801153627	0.3969132720173044	0.3106893106893107	0.29241929662223554	0.7387434862035425
VNG0023H	cosine	24.0	8.0	4.0	1.2664079913157895	1.2345208668501748	33.0	3.0	5.7386805910000005	0.157463162	5.581217429	36.4445913451	3.53144500894	0.5450665552021798	0.0005553382799514008	0.008330074199271011	0.008330074199271011	0.008330074199271011	0.583616567298735
VNG0024H	cosine	24.0	8.0	20.0	2.690344592368421	3.1672134117690685	6.0	18.0	11.20824785	0.082853173	11.125394677000001	135.27843828	6.75690511949	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5844155844155844	0.5824391226789186	0.8438493815752109
VNG0025H	cosine	24.0	20.0	0.0	1.1748287637894737	0.6785184243957411	18.0	27.0	3.331918227	0.406566187	2.92535204	8.195266437639999	2.21296868762	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.22277722277722278	0.2154430660298152	0.7223064225231487
VNG0026C	cosine	24.0	4.0	20.0	1.3617313551578951	0.9015270871332548	30.0	36.0	3.949545702	0.304413138	3.645132564	12.974294499700001	2.09747974106	0.33529991873389803	0.022431181994961004	0.33646772992441504	0.2827172827172827	0.2577617383662177	0.7243889602797686
VNG0027H	cosine	24.0	8.0	4.0	1.255632799263158	1.0163372636865742	33.0	3.0	4.805718945	0.153184598	4.652534347	31.372076616999998	2.20003267619	0.4731896468238704	0.0023210613299329327	0.034815919948993995	0.034815919948993995	0.034815919948993995	0.6527984990436374
VNG0028C	cosine	24.0	0.0	12.0	3.1445844239473684	2.5442841014056685	15.0	36.0	10.30180072	0.6433564279999999	9.658444292	16.012586914	2.1038981501599996	0.13692659505407626	0.2063453381941503	3.0951800729122545	0.942057942057942	0.9400319180714949	0.9758116796589912
VNG0029H	cosine	24.0	8.0	0.0	1.1458667338947368	0.8760045801125113	36.0	0.0	4.18834958	0.190959845	3.997389735	21.93314296	2.50180289623	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.4255744255744256	0.40003692016499215	0.772958949197786
VNG0030H	cosine	24.0	4.0	20.0	1.145225713631579	0.7116873346172942	12.0	18.0	2.7411666869999998	0.248919776	2.492246911	11.012249533	2.8154136879900005	0.4882437413142726	0.0017449183150917106	0.026173774726375658	0.026173774726375658	0.026173774726375658	0.6527984990436374
VNG0031H	cosine	24.0	4.0	20.0	0.9860178050000002	0.5396748059723115	33.0	0.0	2.695954087	0.219747699	2.476206388	12.2684064464	1.76946796915	0.15882627729500431	0.17100954241809554	2.5651431362714336	0.8881118881118881	0.8881118881118881	0.9541040874971045
VNG0032H	cosine	24.0	4.0	16.0	1.6969124393157895	2.211074939125902	6.0	45.0	10.58696539	0.610878763	9.976086627	17.3307144252	1.93501961379	0.2764753715876001	0.049061428822734836	0.7359214323410226	0.48151848151848153	0.4577678339640252	0.7831626007111844
VNG0033H	cosine	24.0	8.0	4.0	1.364041662578947	1.1989030890127788	36.0	3.0	4.607941333	0.08488804400000001	4.523053289	54.282571677600004	2.5730200957900005	0.3893332537158427	0.00992426651005659	0.14886399765084884	0.13486513486513488	0.13486513486513488	0.7223064225231487
VNG0034H	cosine	24.0	4.0	20.0	1.2012379954736845	0.8376968431427451	12.0	18.0	2.9531463560000004	0.147998407	2.8051479489999998	19.9539063687	2.9084790305	0.5353033790313109	0.0006812727129275242	0.010219090693912865	0.010219090693912865	0.010219090693912865	0.583616567298735
VNG0035C	cosine	24.0	4.0	0.0	0.9346398977368424	0.4291837223646823	33.0	0.0	2.048347143	0.318858721	1.729488422	6.42399598348	1.7076273182700001	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.5454545454545454	0.5333271751676565	0.8293677875704957
VNG0037H	cosine	24.0	20.0	12.0	0.7802244582631579	0.2847097922102746	48.0	39.0	1.27127271	0.254616246	1.016656464	4.99289707539	1.88425253401	0.31242644069628345	0.030804357452222937	0.4620653617833441	0.34965034965034963	0.3277686568695404	0.7456154757984589
VNG0038H	cosine	24.0	8.0	12.0	0.7012373829473685	0.3718702130296805	18.0	15.0	1.805033374	0.30846160899999997	1.496571765	5.85172780448	1.6195452174399998	0.14509525002200233	0.19268702330404008	2.890305349560601	0.9230769230769231	0.9230769230769231	0.9648887697668186
VNG0039H	cosine	24.0	4.0	16.0	1.0171900156315792	0.3788399557199891	9.0	36.0	1.828244322	0.469604715	1.358639607	3.89315580445	1.7991768221200002	0.2176508244413022	0.09644056447909316	1.4466084671863977	0.6783216783216783	0.6783216783216783	0.8613608613608614
VNG0040C	cosine	24.0	20.0	4.0	1.000002826	0.4458583862783544	45.0	24.0	1.95124549	0.586930423	1.364315067	3.3244919900800003	1.8028853336500001	0.3000051904461193	0.03634351710872751	0.5451527566309127	0.3926073926073926	0.3701682885139422	0.758671129319779
VNG0041C	cosine	24.0	20.0	16.0	1.1529779649999998	0.3703162239398873	9.0	24.0	1.982059483	0.638825402	1.3432340809999999	3.10266228737	1.60105204995	0.24928559942851686	0.06793360511202318	1.0190040766803476	0.5744255744255744	0.5671949787569697	0.83977048057787
VNG0042G	cosine	24.0	20.0	4.0	1.7577510812105266	1.1657414277617797	6.0	3.0	4.487864067	0.5067441460000001	3.9811199210000003	8.856272149219999	3.4346690214200004	0.2176508244413022	0.09644056447909316	1.4466084671863977	0.6783216783216783	0.6783216783216783	0.8613608613608614
VNG0043H	cosine	24.0	20.0	16.0	1.1870847841052632	0.6393814024167407	51.0	24.0	2.754120655	0.590922146	2.163198509	4.66071659971	2.10586604122	0.33238079923802244	0.023379372290055697	0.35069058435083544	0.2857142857142857	0.26608990407564276	0.7357324536653717
VNG0045C	cosine	24.0	8.0	4.0	1.0893406222105264	0.8014448080554025	33.0	0.0	3.693351504	0.293862036	3.399489468	12.5683179572	2.38118655479	0.2815178911483786	0.046072482583140784	0.6910872387471118	0.4595404595404595	0.43829341907283165	0.7831626007111844
VNG0046G	cosine	24.0	4.0	12.0	1.3555334388947369	0.7992107597466728	6.0	15.0	4.061615308	0.606088516	3.4555267919999997	6.70135665134	1.44872078309	0.41800171227501054	0.006197251364548278	0.09295877046822416	0.08591408591408592	0.08591408591408592	0.7007319328236234
VNG0047G	cosine	24.0	20.0	12.0	1.2358303011578946	0.803218697691897	48.0	0.0	2.752658587	0.513634783	2.239023804	5.359174803	3.5518991321699995	0.2523444328700751	0.06556525656200657	0.9834788484300984	0.5654345654345654	0.554639707937769	0.8293677875704957
VNG0049H	cosine	24.0	4.0	12.0	2.1191871443157893	1.8880844301089663	51.0	18.0	7.065491047999999	0.214138897	6.851352151	32.9948979237	6.75612797142	0.3941159001450099	0.009191519820750027	0.13787279731125038	0.12787212787212787	0.12727591643632	0.7223064225231487
VNG0050C	cosine	24.0	8.0	4.0	1.4390978373157894	1.6927892249383552	33.0	3.0	8.253683796	0.226161335	8.027522461	36.494672248	2.32459224608	0.3294358300672515	0.02436991267843977	0.3655486901765966	0.2957042957042957	0.27467368497532907	0.738204752453292
VNG0051G	cosine	24.0	4.0	8.0	1.0907776520526316	0.443657205655044	51.0	15.0	1.969041915	0.326321507	1.6427204080000002	6.03405498186	2.0523676645299997	0.5091281010130251	0.0011600196361786403	0.017400294542679606	0.017400294542679606	0.017400294542679606	0.6338141565325185
VNG0053H	cosine	24.0	0.0	4.0	1.4632543736842103	0.6770735428852256	18.0	39.0	3.3593838860000003	0.6884843070000001	2.670899579	4.87939064383	2.47663407747	0.2934973758780968	0.039556362636785435	0.5933454395517815	0.41858141858141856	0.39351071773566393	0.772958949197786
VNG0054H	cosine	24.0	0.0	20.0	2.025064193631579	2.158098071077781	24.0	18.0	7.0855887179999995	0.15891186	6.9266768579999995	44.588168044899994	6.44710066072	0.3036198412068647	0.03465332318705058	0.5197998478057587	0.3776223776223776	0.3575297071828647	0.758671129319779
VNG0055H	cosine	24.0	8.0	4.0	1.7495842634210528	2.9824851834241777	33.0	3.0	13.93414986	0.146118638	13.788031222	95.3618925739	4.30715922528	0.5091281010130251	0.0011600196361786403	0.017400294542679606	0.017400294542679606	0.017400294542679606	0.6338141565325185
VNG0057H	cosine	24.0	0.0	20.0	1.848371872052632	1.4270988582236082	24.0	45.0	5.762285681	0.265071674	5.497214007	21.738594675300003	4.95173520564	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.4675324675324675	0.4448647648945096	0.7831626007111844
VNG0058H	cosine	24.0	20.0	16.0	1.123821193	0.5678680521813411	45.0	0.0	2.150645553	0.268184756	1.8824607969999998	8.01926845163	2.8069133790499996	0.2967685707482343	0.03791365212561487	0.568704781884223	0.3996003996003996	0.3816851632613086	0.772958949197786
VNG0060G	cosine	24.0	4.0	16.0	1.1264304771052631	0.4564584526489856	51.0	33.0	2.343804713	0.484207677	1.859597036	4.84049473879	2.0481994547	0.4411841035972343	0.004152667378458172	0.0622900106768726	0.0622900106768726	0.0622900106768726	0.7007319328236234
VNG0061C	cosine	24.0	20.0	16.0	1.4203110294210526	1.0052750080090491	33.0	0.0	4.141261902	0.22482866699999998	3.916433235	18.4196346367	2.13086532546	0.16619039961901122	0.16005314680330007	2.400797202049501	0.8771228771228772	0.873623518384834	0.9500210440070691
VNG0062G	cosine	24.0	0.0	8.0	1.916685954526316	0.7333820979428093	15.0	33.0	3.6479299060000003	0.672905113	2.9750247930000002	5.42116538502	1.6177024944	0.19645989725150068	0.11993181206481425	1.7989771809722137	0.7672327672327672	0.7672327672327672	0.9004198735250081
VNG0063G	cosine	24.0	20.0	0.0	1.1319399073684209	0.6091265437949999	48.0	0.0	2.197324553	0.120497182	2.076827371	18.2354849842	2.94599662131	0.18455323681201574	0.13477580292082825	2.021637043812424	0.8081918081918081	0.8081918081918081	0.9188348364094455
VNG0064G	cosine	24.0	4.0	20.0	1.1371531198947369	0.7436103849462641	27.0	48.0	2.559175404	0.14709453	2.412080874	17.3981684023	3.52612744622	0.3941244658801959	0.009190251139257484	0.13785376708886227	0.12387612387612387	0.12387612387612387	0.7223064225231487
VNG0065G	cosine	24.0	12.0	16.0	1.077300133631579	0.5516797909540041	33.0	0.0	2.854752876	0.27981474300000003	2.5749381330000003	10.202296152799999	2.0209069288099997	0.24182541670333724	0.07398649959475624	1.1097974939213435	0.6033966033966034	0.5978944055933635	0.8448362682609417
VNG0066H	cosine	24.0	0.0	4.0	0.9429300245789471	0.34144003340939005	0.0	39.0	1.6641933430000002	0.453997555	1.210195788	3.6656438447099995	1.5554470798	0.14974355912147794	0.18516758453247728	2.777513767987159	0.9150849150849151	0.9145219206328076	0.9634440766928742
VNG0067H	cosine	24.0	20.0	0.0	0.9348080502631578	0.35738066819391257	33.0	0.0	1.569723042	0.37910761600000004	1.190615426	4.14057374674	2.2128898178200003	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.3336663336663337	0.31765277196857417	0.7456154757984589
VNG0068H	cosine	24.0	4.0	20.0	1.3888726527894737	1.3798098366420812	27.0	45.0	6.243523541	0.339664635	5.903858906	18.381435385499998	3.4238249072099998	0.4294191941679745	0.005099412308899265	0.07649118463348897	0.07392607392607392	0.07392607392607392	0.7007319328236234
VNG0069H	cosine	24.0	20.0	4.0	0.9553764166315791	0.4640997325961524	18.0	39.0	2.024880706	0.40816777299999996	1.616712933	4.960902942230001	1.9904500816	0.2176508244413022	0.09644056447909316	1.4466084671863977	0.6783216783216783	0.6783216783216783	0.8613608613608614
VNG0070H	cosine	24.0	0.0	16.0	0.9969060623157896	0.30957250095520056	0.0	21.0	1.6587677680000001	0.610021852	1.048745916	2.7191940133999997	1.5452124604100002	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.4255744255744256	0.40003692016499215	0.772958949197786
VNG0072H	cosine	24.0	8.0	0.0	1.0869328518421053	0.5719966584244506	33.0	3.0	2.517011843	0.328688963	2.18832288	7.65773155273	2.11920400729	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.16583416583416583	0.16205681030794034	0.7223064225231487
VNG0073C	cosine	24.0	4.0	20.0	1.6440593823684209	1.614932633690174	12.0	48.0	6.067322087999999	0.163054081	5.904268007000001	37.2104890033	5.1092924242699995	0.3705946470216768	0.013308315901340646	0.19962473852010967	0.17082917082917082	0.17082917082917082	0.7223064225231487
VNG0075H	cosine	24.0	8.0	4.0	1.1232665228421053	0.5258306854464293	33.0	27.0	3.0840694980000003	0.636218686	2.447850812	4.84749908462	1.66442148701	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.32667332667332666	0.31145271653874795	0.7456154757984589
VNG0076H	cosine	24.0	4.0	20.0	1.7782026921052627	1.4742994494354709	27.0	45.0	5.992428537	0.17027953399999998	5.822149003	35.1917132742	2.4030543780799998	0.1705911867242639	0.15372973766597525	2.305946064989629	0.8571428571428571	0.8571428571428571	0.9448734936029185
VNG0077H	cosine	24.0	16.0	12.0	1.0792739626842105	0.6043085261527421	18.0	12.0	2.669507977	0.445621835	2.223886142	5.990523280800001	2.62278072121	0.2297341458681704	0.08466000818257069	1.2699001227385605	0.6503496503496503	0.6474895033727086	0.8612213803357681
VNG0079H	cosine	24.0	0.0	20.0	2.0703971751578947	2.2594991506815933	39.0	18.0	9.271344008	0.202180124	9.069163884	45.8568519228	6.15771990393	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.3336663336663337	0.31765277196857417	0.7456154757984589
VNG0080H	cosine	24.0	8.0	20.0	1.3416629808421052	1.4900806569811806	33.0	36.0	7.509921227	0.41382873200000003	7.096092495	18.1474137639	1.62008261445	0.3893332537158427	0.00992426651005659	0.14886399765084884	0.13486513486513488	0.13486513486513488	0.7223064225231487
VNG0081G	cosine	24.0	0.0	20.0	1.9218696580526315	2.030173856858581	24.0	54.0	7.6599837939999995	0.215072758	7.444911036000001	35.6157788891	6.04438143127	0.26789985988841003	0.05449828346439207	0.817474251965881	0.5124875124875125	0.4915973226482051	0.8087095424435494
VNG0084G	cosine	24.0	20.0	0.0	1.1554340203157896	0.7570397910645411	18.0	3.0	3.341048405	0.209867412	3.131180993	15.9198056199	1.95265787898	0.4226864456017136	0.0057237142759702896	0.08585571413955434	0.08391608391608392	0.08391608391608392	0.7007319328236234
VNG0085G	cosine	24.0	0.0	20.0	1.538827401842105	1.4180999825748963	39.0	18.0	6.199121982	0.250285833	5.948836149	24.768169686999997	3.8486677709800006	0.4107797851622287	0.006995323587394649	0.10492985381091974	0.0979020979020979	0.0979020979020979	0.7007319328236234
VNG0086G	cosine	24.0	8.0	4.0	0.9304795173684209	0.9272290351247292	33.0	3.0	4.683528377	0.21829120800000001	4.465237169	21.4554146267	2.03557317638	0.4851691315535887	0.0018507486991366762	0.02776123048705013	0.02776123048705013	0.02776123048705013	0.6527984990436374
VNG0089G	cosine	24.0	4.0	8.0	1.1551547995263156	0.4372379541366273	27.0	36.0	2.131519752	0.41489795100000004	1.7166218009999998	5.13745547999	1.79606872903	0.3773537689861245	0.011987450860607872	0.1798117629091181	0.16183816183816183	0.15751055005456185	0.7223064225231487
VNG0090G	cosine	24.0	20.0	0.0	0.9149800944210528	0.416024132696452	18.0	39.0	2.013828929	0.40628367600000004	1.607545253	4.95670647865	2.1021286254	0.10120661373562156	0.27243275784833365	4.086491367725005	0.985014985014985	0.9835336086639018	0.9930503410994381
VNG0091C	cosine	24.0	12.0	16.0	1.143319369105263	0.6451526381270577	27.0	33.0	2.960087038	0.42448544899999996	2.535601589	6.973353373999999	2.62570652285	0.3748293958901727	0.012466827590572438	0.18700241385858654	0.16883116883116883	0.16251905479549006	0.7223064225231487
VNG0094C	cosine	24.0	20.0	4.0	0.916442708473684	0.3718980146285166	45.0	30.0	1.69955153	0.456245946	1.243305584	3.7250775484199994	2.0115251677400003	0.20588591501204265	0.109026999583615	1.635404993754225	0.7162837162837162	0.7162837162837162	0.8682226864045046
VNG0095G	cosine	24.0	0.0	4.0	1.1142964025789477	0.5556150317570915	0.0	24.0	2.7879065960000005	0.502207045	2.285699551	5.55130921351	2.0062656537	0.23359995222950564	0.08112873064718179	1.216930959707727	0.6333666333666333	0.6316930933657745	0.8612213803357681
VNG0096C	cosine	24.0	20.0	12.0	0.9388504075263158	0.5109123718916618	18.0	0.0	1.975620577	0.31472085899999996	1.660899718	6.27737412537	2.01276052361	0.21629522817435007	0.09783387721789333	1.4675081582683998	0.6913086913086913	0.6913086913086913	0.864123023506057
VNG0097G	cosine	24.0	20.0	12.0	0.8634399984736844	0.2626642820110305	45.0	39.0	1.430086699	0.449815934	0.980270765	3.17927087705	1.6652479815799999	0.3604920469572501	0.015516261987181637	0.23274392980772454	0.2037962037962038	0.19334717882551847	0.7223064225231487
VNG0098G	cosine	24.0	4.0	0.0	0.948064571	0.4732653703263202	33.0	0.0	2.238362405	0.34711334299999996	1.891249062	6.44850579829	1.79853458928	0.14974355912147794	0.18516758453247728	2.777513767987159	0.9150849150849151	0.9145219206328076	0.9634440766928742
VNG0099G	cosine	24.0	0.0	4.0	1.1984709496842103	0.41642314190828816	21.0	30.0	1.8245339740000002	0.48310374	1.3414302340000002	3.7766918840199994	1.8691573902400003	0.3653742842564063	0.014412794824987368	0.21619192237481047	0.1888111888111888	0.18238733794623643	0.7223064225231487
VNG0101G	cosine	24.0	20.0	12.0	1.3367771295789477	1.1815356197545326	51.0	12.0	4.162368271	0.21070459800000002	3.951663673	19.7545203594	5.9622384568	0.3004100391310417	0.03615091853600635	0.5422637780400952	0.38961038961038963	0.3687408814930862	0.758671129319779
VNG0102C	cosine	24.0	4.0	8.0	0.9386276052105264	0.29139890940119434	27.0	39.0	1.684961184	0.5120310929999999	1.172930091	3.29073997075	1.59571321932	0.1856820133106327	0.13331674229176693	1.9997511343765042	0.8011988011988012	0.8011988011988012	0.9169657238326765
VNG0104G	cosine	24.0	12.0	20.0	1.2232802987368423	0.6939332031576211	33.0	45.0	2.7821677160000005	0.447718956	2.33444876	6.2140940845	1.6028812477599998	0.3965412516529751	0.00883836423294062	0.13257546349410929	0.12187812187812187	0.12187812187812187	0.7223064225231487
VNG0105H	cosine	24.0	0.0	20.0	1.6162779472105264	1.4428779295211978	24.0	45.0	4.947237806	0.267579416	4.67965839	18.4888579247	2.85655035245	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.7122877122877123	0.7122877122877123	0.8682023918184405
VNG0106G	cosine	24.0	20.0	16.0	0.9009190184210526	0.3382095004778338	45.0	27.0	1.8556748630000002	0.426775421	1.4288994419999999	4.34812965248	1.59601229419	0.2255441137686581	0.08861629900549832	1.3292444850824752	0.6583416583416584	0.6583416583416584	0.8613608613608614
VNG0107G	cosine	24.0	4.0	16.0	1.1434811844210526	0.6934072686698243	27.0	18.0	3.567268503	0.493364356	3.073904147	7.23049498736	2.2397527409	0.5823630167483492	0.0002469844779490946	0.0037047671692364186	0.0037047671692364186	0.0037047671692364186	0.5218113109454512
VNG0108G	cosine	24.0	4.0	0.0	0.9494508225263156	0.4340124374249625	33.0	9.0	2.48125416	0.412057596	2.069196564	6.0216197543400005	1.73335758882	0.2216204674997874	0.09244441848195524	1.3866662772293283	0.6663336663336663	0.6663336663336663	0.8613608613608614
VNG0110C	cosine	24.0	0.0	20.0	1.0933984275789472	0.5953326290177591	27.0	45.0	3.095651033	0.538802943	2.55684809	5.745423393130001	2.1145943081	0.4107797851622287	0.006995323587394649	0.10492985381091974	0.0979020979020979	0.0979020979020979	0.7007319328236234
VNG0112H	cosine	24.0	20.0	0.0	1.3707558020526316	1.006811463547762	39.0	0.0	3.778599685	0.414050879	3.364548806	9.1259308376	2.40973282152	0.32743316208583445	0.025063447142522084	0.3759517071378313	0.2987012987012987	0.2806148845239781	0.7387434862035425
VNG0113H	cosine	24.0	0.0	20.0	1.7476064338947368	1.7908426911518551	39.0	18.0	7.155165747000001	0.110734537	7.04443121	64.6154843904	6.34292767882	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.4255744255744256	0.40003692016499215	0.772958949197786
VNG0115G	cosine	24.0	8.0	4.0	0.949790564526316	0.4162940608498351	33.0	24.0	2.418165606	0.546610985	1.871554621	4.423924275869999	1.42510805147	0.4971486162833069	0.001468730461050137	0.02203095691575205	0.02203095691575205	0.02203095691575205	0.6338141565325185
VNG0116H	cosine	24.0	4.0	8.0	2.2252370682105265	2.1968028789608605	6.0	45.0	8.597550685	0.323028101	8.274522584	26.6154884308	3.86081077324	0.1856820133106327	0.13331674229176693	1.9997511343765042	0.8011988011988012	0.8011988011988012	0.9169657238326765
VNG0117H	cosine	24.0	8.0	4.0	1.593508894894737	1.1218703962154506	39.0	3.0	4.4428101689999995	0.192461684	4.250348485	23.084128106199998	3.1750889033200003	0.4851691315535887	0.0018507486991366762	0.02776123048705013	0.02776123048705013	0.02776123048705013	0.6527984990436374
VNG0118H	cosine	24.0	0.0	20.0	1.9394286154210527	2.2460175503459974	39.0	18.0	9.185948731	0.170630075	9.015318656	53.8354608998	6.705328876729999	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.4255744255744256	0.40003692016499215	0.772958949197786
VNG0119H	cosine	24.0	8.0	20.0	0.9716051253684209	0.9550090978235112	33.0	3.0	4.84715349	0.375746835	4.471406655	12.900051413599998	1.9566786569599999	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.32667332667332666	0.31145271653874795	0.7456154757984589
VNG0120H	cosine	24.0	0.0	20.0	1.262449233368421	0.8211970976097008	6.0	18.0	3.3362246360000003	0.5641583370000001	2.7720662989999996	5.91363171861	2.10087672427	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.26673326673326675	0.24653290589062896	0.7243889602797686
